Security,LOPBDY LME Comdty,Unnamed: 2,returns,MA7,MA30,rolling_volatility,return_7d,future_return,future_MA7,future_MA30,future_rolling_volatility,future_return_7d
2021-10-11 00:00:00,2281.0,1.15,-0.003494975972040182,2354.0714285714284,2381.616666666667,0.0129565816378975,-0.04360587002096436,0.00723490843319019,2296.5714285714284,2342.383333333333,0.012701946903810584,-0.07859358841778696
2021-10-08 00:00:00,2255.0,3.39,-0.01139850942569054,2330.5,2382.45,0.013123582708891546,-0.06818181818181818,-0.0029180695847362825,2274.4285714285716,2342.5666666666666,0.012194071995085348,-0.06523569023569023
2021-10-07 00:00:00,2181.0,-0.73,-0.032815964523281616,2295.4285714285716,2380.516666666667,0.014435927686104308,-0.10117453121780343,-0.02138676271949569,2245.214285714286,2341.1833333333334,0.01281314607887826,-0.08599663582842725
2021-10-06 00:00:00,2197.0,0.53,0.00733608436497013,2266.1428571428573,2377.7,0.01403746473286336,-0.08534554537885096,-0.010351966873705987,2218.5714285714284,2337.75,0.01245878290822906,-0.0797860962566845
2021-10-05 00:00:00,2185.5,-0.21,-0.005234410559854297,2245.5,2372.4166666666665,0.012972279705433552,-0.06201716738197425,0.00046490004649002437,2197.4285714285716,2332.5833333333335,0.011541045132694508,-0.06434782608695652
2021-10-04 00:00:00,2190.0,1.62,0.002059025394646641,2225.5,2365.7833333333333,0.012358031555488227,-0.060085836909871244,-0.0018587360594795044,2183.5,2326.633333333333,0.011363460508413794,-0.04342017368069472
2021-10-01 00:00:00,2155.0,1.94,-0.01598173515981738,2206.3571428571427,2357.883333333333,0.012561026856446191,-0.05854084753167322,-0.0034916201117318746,2173.3571428571427,2319.3,0.010888852485750113,-0.032104906172281254
2021-09-30 00:00:00,2114.0,-3.27,-0.019025522041763332,2182.5,2348.8166666666666,0.012878785378217045,-0.07321350284962735,-0.022424667133847276,2154.0714285714284,2310.1833333333334,0.01138224669658835,-0.06060606060606061
2021-09-29 00:00:00,2185.5,-0.88,0.033822138126773815,2172.5714285714284,2343.3333333333335,0.014422865128557318,-0.03082039911308204,0.022700119474313052,2142.5,2303.5666666666666,0.012281522302591817,-0.036470058532192706
2021-09-28 00:00:00,2205.0,0.96,0.008922443376801592,2176.0,2336.866666666667,0.01391775496133527,0.011004126547455296,0.01355140186915893,2141.8571428571427,2297.883333333333,0.01263210244193806,-0.002070393374741201
2021-09-27 00:00:00,2184.0,1.18,-0.00952380952380949,2174.1428571428573,2330.0,0.013972399972927164,-0.005917159763313609,-0.002996772706316264,2143.5,2291.133333333333,0.012378236339951798,0.005346350534635054
2021-09-24 00:00:00,2158.5,0.91,-0.011675824175824134,2170.285714285714,2322.116666666667,0.01402858842120667,-0.012354152367879203,-0.004161849710982657,2143.714285714286,2284.5333333333333,0.012369377409461549,0.0006970260223048327
2021-09-23 00:00:00,2139.0,0.05,-0.009034051424600453,2163.0,2313.0,0.01391675572914882,-0.023287671232876714,-0.015323891339679596,2139.785714285714,2276.95,0.01257297071598185,-0.012802607076350093
2021-09-22 00:00:00,2138.0,-1.47,-0.0004675081813931836,2160.5714285714284,2303.5333333333333,0.013854204470164909,-0.00788863109048724,-0.003301108229191274,2135.9285714285716,2268.25,0.012267180398028307,-0.012613875262789068
2021-09-21 00:00:00,2170.0,0,0.014967259120673537,2168.5714285714284,2295.4166666666665,0.014283379206565654,0.026490066225165563,0.009699550508635024,2141.8571428571427,2260.616666666667,0.012509522749812436,0.01983273596176822
2021-09-20 00:00:00,2170.0,-1.99,0.0,2166.3571428571427,2286.4166666666665,0.014039739083625496,-0.0070921985815602835,0.010309278350515427,2144.1428571428573,2253.1833333333334,0.01262406095301434,0.007476635514018692
2021-09-17 00:00:00,2214.0,-1.49,0.02027649769585249,2167.6428571428573,2278.5833333333335,0.014658104493314672,0.004081632653061225,0.011595547309833032,2145.8571428571427,2246.4166666666665,0.012877946460948822,0.005532503457814661
2021-09-16 00:00:00,2247.5,0.58,0.015130984643179746,2176.714285714286,2272.233333333333,0.015033921808214643,0.029075091575091576,0.012608895002292453,2152.4285714285716,2239.3,0.012723519195905654,0.021271676300578034
2021-09-15 00:00:00,2234.5,-1.65,-0.005784204671857585,2187.5714285714284,2265.7166666666667,0.015044779723929246,0.03520963632151957,0.011999094407969313,2164.0714285714284,2234.3166666666666,0.012782433654158001,0.037845368005572325
2021-09-14 00:00:00,2272.0,-1.17,0.01678227791452236,2206.5714285714284,2259.9333333333334,0.015377077434529663,0.06217858812529219,0.016778523489932917,2185.785714285714,2229.3166666666666,0.012824218861080388,0.07168120726243811
2021-09-13 00:00:00,2299.0,-2.91,0.01188380281690149,2229.5714285714284,2253.733333333333,0.01521905464468793,0.07530402245088869,0.009020902090209004,2211.4285714285716,2224.4666666666667,0.012887867161303551,0.08493021055121835
2021-09-10 00:00:00,2368.0,1.89,0.030013049151805138,2257.8571428571427,2251.366666666667,0.01601409077525313,0.0912442396313364,0.01090274749236797,2237.714285714286,2220.9666666666667,0.013069168068795257,0.08622305529522024
2021-09-09 00:00:00,2324.0,-0.68,-0.01858108108108103,2279.8571428571427,2248.3333333333335,0.016260722970837974,0.07096774193548387,-0.008412424503882687,2258.0714285714284,2217.5833333333335,0.013047558774908981,0.06609461966604824
2021-09-08 00:00:00,2340.0,-0.34,0.0068846815834766595,2297.8571428571427,2246.8333333333335,0.016181147100609257,0.056910569105691054,-0.008701326952360255,2272.0,2212.95,0.013008674813788784,0.04470426409903714
2021-09-07 00:00:00,2348.0,-1.1,0.0034188034188034067,2312.214285714286,2244.4333333333334,0.01594572940198375,0.04471635150166852,-0.0019749835418038098,2281.3571428571427,2209.55,0.012685159950466941,0.029658139008376726
2021-09-06 00:00:00,2374.0,-0.38,0.011073253833049357,2332.1428571428573,2242.6833333333334,0.016083402549718344,0.06243007384202282,0.0004397537379068339,2287.0714285714284,2206.116666666667,0.012682940300223787,0.017897091722595078
2021-09-03 00:00:00,2383.0,-0.36,0.0037910699241785473,2348.0,2242.05,0.016000397284188613,0.0488556338028169,0.015604395604395638,2292.5,2205.2166666666667,0.01269532959467759,0.016721672167216723
2021-09-02 00:00:00,2391.5,-0.35,0.003566932438103132,2361.214285714286,2244.1,0.014983372014202466,0.040234884732492385,0.000865613503570728,2295.285714285714,2205.633333333333,0.012343185995333853,0.0085041430440471
2021-09-01 00:00:00,2400.0,-1.44,0.003554254651892075,2365.785714285714,2246.4333333333334,0.014989429966768695,0.013513513513513514,-0.016864864864864826,2288.9285714285716,2206.5666666666666,0.0119426514527388,-0.019197584124245038
2021-08-31 00:00:00,2435.0,-1,0.014583333333333393,2381.6428571428573,2251.3,0.014755256370187647,0.047762478485370054,-0.007697382889817472,2282.8571428571427,2208.05,0.011681318667156843,-0.018490319773765498
2021-08-27 00:00:00,2459.5,1.07,0.010061601642710416,2398.714285714286,2257.25,0.01478339731917125,0.05106837606837607,0.017508865248226924,2285.285714285714,2210.3166666666666,0.012024163425596472,0.007461048935703314
2021-08-26 00:00:00,2433.5,-1.88,-0.010571254319983736,2410.9285714285716,2263.2,0.014757095027868728,0.03641396933560477,-0.0013069048137660522,2287.9285714285716,2212.7,0.012009312755849029,0.008135444151275286
2021-08-25 00:00:00,2480.0,1.16,0.019108280254777066,2426.0714285714284,2273.1666666666665,0.013440530760586307,0.04465037910699242,0.011123227917120948,2294.0714285714284,2217.516666666667,0.011356819677398588,0.018901098901098902
2021-08-24 00:00:00,2451.5,-0.89,-0.011491935483870952,2435.8571428571427,2281.65,0.013734046304513857,0.028745279060008393,-0.010569456427955148,2291.6428571428573,2222.266666666667,0.011365181587640927,-0.007357714780350574
2021-08-23 00:00:00,2473.5,0.24,0.008974097491331934,2447.5714285714284,2291.25,0.01365828297857501,0.034288103700606316,-0.0037061260082842384,2287.714285714286,2226.7,0.011412590150206051,-0.011891891891891892
2021-08-20 00:00:00,2467.5,-0.94,-0.0024257125530624535,2457.214285714286,2300.5,0.013707257450581748,0.028125,-0.014879649890590763,2284.5,2230.133333333333,0.01180767357026013,-0.009896635144051022
2021-08-19 00:00:00,2491.0,-0.52,0.00952380952380949,2465.214285714286,2311.7,0.013202020693167065,0.02299794661190965,0.003998223011994595,2285.0714285714284,2234.116666666667,0.0117747884011662,0.0017730496453900709
2021-08-18 00:00:00,2504.0,3.13,0.005218787635487665,2471.5714285714284,2324.7,0.0124032263437402,0.01809310835535678,0.013053097345132825,2284.214285714286,2240.6833333333334,0.011006150733796216,-0.002613809627532128
2021-08-17 00:00:00,2428.0,0.35,-0.030351437699680517,2470.785714285714,2332.7833333333333,0.012915139425505302,-0.0022601191699198686,0.014632015723957226,2288.5714285714284,2246.7833333333333,0.010600856055902556,0.013304252998909487
2021-08-16 00:00:00,2419.5,-1.18,-0.0035008237232290185,2462.1428571428573,2339.9333333333334,0.012937556333366573,-0.02439516129032258,-0.004950495049504955,2287.6428571428573,2251.5333333333333,0.010491013514089782,-0.0028041415012942193
